system_index,latitude,longitude,ndvi,region
204,15.662621052030122,74.40660158410004,0.55396736,Belagavi
205,15.662621052030122,74.40741006785576,0.6209998,Belagavi
206,15.662621052030122,74.40794905702623,0.5751926,Belagavi
207,15.662621052030122,74.40929652995241,0.42421228,Belagavi
208,15.662621052030122,74.40956602453764,0.56839854,Belagavi
209,15.662710883558535,74.38037077780376,0.5322144,Belagavi
210,15.662710883558535,74.38153858767312,0.7759391,Belagavi
211,15.662710883558535,74.38261656601406,0.72181857,Belagavi
212,15.662710883558535,74.3829758921277,0.6171875,Belagavi
213,15.662710883558535,74.38306572365612,0.6203896,Belagavi
214,15.662710883558535,74.38423353352547,0.6431945,Belagavi
215,15.662710883558535,74.3844131965823,0.648361,Belagavi
216,15.662710883558535,74.38585050103688,0.71998227,Belagavi
217,15.662710883558535,74.38611999562212,0.71421945,Belagavi
218,15.662710883558535,74.38926409911655,0.6952829,Belagavi
219,15.662710883558535,74.38935393064496,0.67810744,Belagavi
220,15.662710883558535,74.39025224592908,0.6955708,Belagavi
221,15.662710883558535,74.3904319089859,0.7572559,Belagavi
222,15.662710883558535,74.39150988732685,0.6619411,Belagavi
223,15.662710883558535,74.39348618095191,0.7011236,Belagavi
224,15.662710883558535,74.39519297999173,0.4749703,Belagavi
225,15.662710883558535,74.39698961055997,0.39604455,Belagavi
