system_index,latitude,longitude,ndvi,region
232,31.145623963000546,74.99463876908469,0.4161074,Punjab
233,31.145623963000546,74.99481843214151,0.46001625,Punjab
234,31.145623963000546,74.99526758978358,0.39153722,Punjab
235,31.145623963000546,74.99544725284039,0.40385675,Punjab
236,31.145623963000546,74.9961659050677,0.44712043,Punjab
237,31.145623963000546,74.99634556812451,0.50930536,Punjab
238,31.145623963000546,74.99670489423816,0.5476046,Punjab
239,31.145623963000546,74.99733371493704,0.43406904,Punjab
240,31.145623963000546,74.99975916620417,0.37682003,Punjab
241,31.145623963000546,75.0007473130167,0.4819176,Punjab
242,31.145623963000546,75.00101680760194,0.41490006,Punjab
243,31.145623963000546,75.001465965244,0.25176802,Punjab
244,31.145623963000546,75.00164562830082,0.21875,Punjab
245,31.145623963000546,75.00173545982923,0.22081678,Punjab
246,31.145623963000546,75.00209478594289,0.22599705,Punjab
247,31.145623963000546,75.00290326969859,-0.10212617,Punjab
248,31.145623963000546,75.00389141651112,-0.1362764,Punjab
249,31.145623963000546,75.00398124803954,-0.1362764,Punjab
250,31.145623963000546,75.00443040568159,-0.14615089,Punjab
251,31.145623963000546,75.00461006873842,-0.13790385,Punjab
252,31.145623963000546,75.00568804707936,-0.18063028,Punjab
253,31.145623963000546,75.0067660254203,-0.23704867,Punjab
254,31.145623963000546,75.00703552000554,-0.2357087,Punjab
255,31.145623963000546,75.00793383528966,-0.23290846,Punjab
256,31.145623963000546,75.00910164515902,0.23108666,Punjab
257,31.145623963000546,75.00928130821583,0.14379086,Punjab
258,31.145623963000546,75.00991012891473,0.19690835,Punjab
259,31.14571379452896,74.9947286006131,0.4349277,Punjab
260,31.14571379452896,74.99544725284039,0.38613862,Punjab
261,31.14571379452896,74.99607607353929,0.4856176,Punjab
262,31.14571379452896,74.99643539965292,0.5162177,Punjab
263,31.14571379452896,74.99751337799387,0.42116868,Punjab
264,31.14571379452896,74.99787270410752,0.42578548,Punjab
265,31.14571379452896,74.99814219869276,0.35103628,Punjab
266,31.14571379452896,74.99841169327799,0.38729054,Punjab
267,31.14571379452896,74.99957950314734,0.401766,Punjab
268,31.14571379452896,74.99975916620417,0.47362813,Punjab
269,31.14571379452896,75.00047781843146,0.5979082,Punjab
270,31.14571379452896,75.00137613371558,0.25540847,Punjab
271,31.14571379452896,75.00200495441447,0.35881627,Punjab
272,31.14571379452896,75.0022744489997,0.41987985,Punjab
273,31.14571379452896,75.002993101227,0.027556645,Punjab
274,31.14571379452896,75.00380158498271,-0.09695291,Punjab
275,31.14571379452896,75.00425074262476,-0.13544449,Punjab
276,31.14571379452896,75.00478973179524,-0.16805845,Punjab
277,31.14571379452896,75.00541855249412,-0.16186082,Punjab
278,31.14571379452896,75.00559821555095,-0.1788254,Punjab
279,31.14571379452896,75.00586771013619,-0.19903821,Punjab
280,31.14571379452896,75.00694568847713,-0.23443505,Punjab
281,31.14571379452896,75.00739484611918,-0.22144522,Punjab
282,31.14571379452896,75.00775417223284,-0.225058,Punjab
283,31.14571379452896,75.00856265598854,0.1827155,Punjab
284,31.14571379452896,75.00955080280107,0.20381932,Punjab
285,31.14571379452896,75.00964063432949,0.20381932,Punjab
286,31.14571379452896,75.00999996044314,0.27378264,Punjab
287,31.14571379452896,75.01008979197155,0.25666016,Punjab
288,31.14571379452896,75.01080844419884,0.27975696,Punjab
289,31.14571379452896,75.01089827572726,0.27975696,Punjab
290,31.14580362605737,74.99454893755627,0.42090553,Punjab
291,31.14580362605737,74.99490826366993,0.30508474,Punjab
292,31.14580362605737,74.99544725284039,0.44050342,Punjab
293,31.14580362605737,74.99706422035182,0.3994429,Punjab
294,31.14580362605737,74.99715405188023,0.3994429,Punjab
295,31.14580362605737,74.99733371493704,0.42099324,Punjab
296,31.14580362605737,74.99823203022117,0.36573207,Punjab
297,31.14580362605737,75.00011849231782,0.60552156,Punjab
298,31.14580362605737,75.00047781843146,0.61151356,Punjab
299,31.14580362605737,75.00083714454512,0.6075206,Punjab
300,31.14580362605737,75.00137613371558,0.36446592,Punjab
301,31.14580362605737,75.00155579677241,0.3782851,Punjab
302,31.14580362605737,75.00254394358494,0.48050365,Punjab
303,31.14580362605737,75.00263377511335,0.45954588,Punjab
304,31.14580362605737,75.00308293275542,0.27852997,Punjab
305,31.14580362605737,75.00461006873842,-0.14374514,Punjab
306,31.14580362605737,75.00496939485207,-0.16315378,Punjab
307,31.14580362605737,75.0052388894373,-0.14600551,Punjab
308,31.14580362605737,75.00577787860777,-0.19291036,Punjab
309,31.14580362605737,75.00640669930665,-0.20396826,Punjab
310,31.14580362605737,75.0067660254203,-0.18551329,Punjab
311,31.14580362605737,75.00721518306236,-0.21481092,Punjab
312,31.14580362605737,75.00991012891473,0.3069366,Punjab
313,31.14580362605737,75.0105389496136,0.2962929,Punjab
314,31.14580362605737,75.01107793878408,0.2811021,Punjab
315,31.14589345758578,74.99445910602786,0.44868734,Punjab
316,31.14589345758578,74.99490826366993,0.4004914,Punjab
317,31.14589345758578,74.99535742131198,0.48992482,Punjab
318,31.14589345758578,74.99589641048246,0.49699157,Punjab
319,31.14589345758578,74.99751337799387,0.39784947,Punjab
320,31.14589345758578,74.99796253563593,0.4238375,Punjab
321,31.14589345758578,74.99814219869276,0.36899078,Punjab
322,31.14589345758578,74.9985015248064,0.3718546,Punjab
323,31.14589345758578,74.99877101939164,0.38335434,Punjab
324,31.14589345758578,74.99886085092005,0.3799392,Punjab
325,31.14589345758578,74.99939984009052,0.5690608,Punjab
326,31.14589345758578,75.00128630218717,0.52881926,Punjab
327,31.14589345758578,75.001465965244,0.52417165,Punjab
328,31.14589345758578,75.00173545982923,0.5867676,Punjab
329,31.14589345758578,75.00236428052811,0.48478702,Punjab
330,31.14589345758578,75.00254394358494,0.5049724,Punjab
331,31.14589345758578,75.00308293275542,0.5412923,Punjab
332,31.14589345758578,75.00335242734064,0.21588339,Punjab
333,31.14589345758578,75.0037117534543,-0.031396355,Punjab
334,31.14589345758578,75.00398124803954,-0.07072188,Punjab
335,31.14589345758578,75.00443040568159,-0.12,Punjab
336,31.14589345758578,75.00452023721,-0.1405216,Punjab
337,31.14589345758578,75.00469990026683,-0.14268348,Punjab
338,31.14589345758578,75.00559821555095,-0.159375,Punjab
339,31.14589345758578,75.0059575416646,-0.19475847,Punjab
340,31.14589345758578,75.00667619389189,-0.18206416,Punjab
341,31.14589345758578,75.00775417223284,-0.13806361,Punjab
342,31.14589345758578,75.00838299293171,0.3279503,Punjab
343,31.14589345758578,75.00883215057378,0.19091326,Punjab
344,31.14589345758578,75.01080844419884,0.27527303,Punjab
345,31.14589345758578,75.01098810725567,0.2838787,Punjab
346,31.14589345758578,75.01107793878408,0.27620852,Punjab
347,31.145983289114195,74.99454893755627,0.5056427,Punjab
348,31.145983289114195,74.99517775825517,0.52,Punjab
349,31.145983289114195,74.99607607353929,0.3965421,Punjab
