system_index,latitude,longitude,ndvi,region
95,12.392933080891888,76.80698985479583,0.6264274,Mandya
96,12.392933080891888,76.80707968632423,0.58141536,Mandya
97,12.392933080891888,76.80716951785264,0.5756529,Mandya
98,12.392933080891888,76.80725934938106,0.57796377,Mandya
99,12.392933080891888,76.80734918090947,0.53736776,Mandya
100,12.3930229124203,76.80519322422758,0.52317196,Mandya
101,12.3930229124203,76.805283055756,0.5337219,Mandya
102,12.3930229124203,76.8053728872844,0.65852237,Mandya
103,12.3930229124203,76.80546271881282,0.6135802,Mandya
104,12.3930229124203,76.80555255034123,0.58573484,Mandya
105,12.3930229124203,76.80564238186965,0.5850652,Mandya
106,12.3930229124203,76.80573221339806,0.57892877,Mandya
107,12.3930229124203,76.80582204492647,0.5713311,Mandya
108,12.3930229124203,76.80591187645489,0.5641233,Mandya
109,12.3930229124203,76.8060017079833,0.57196325,Mandya
110,12.3930229124203,76.8060915395117,0.57196325,Mandya
111,12.3930229124203,76.80618137104011,0.5708614,Mandya
112,12.3930229124203,76.80627120256852,0.5680655,Mandya
113,12.3930229124203,76.80636103409694,0.5845311,Mandya
114,12.3930229124203,76.80645086562535,0.5856971,Mandya
115,12.3930229124203,76.80654069715376,0.57380456,Mandya
116,12.3930229124203,76.80663052868218,0.5487475,Mandya
117,12.3930229124203,76.80672036021059,0.5455708,Mandya
118,12.3930229124203,76.806810191739,0.6675931,Mandya
119,12.3930229124203,76.80690002326742,0.70118135,Mandya
120,12.3930229124203,76.80698985479583,0.67789733,Mandya
121,12.3930229124203,76.80707968632423,0.6059646,Mandya
122,12.3930229124203,76.80716951785264,0.58312476,Mandya
123,12.3930229124203,76.80725934938106,0.5948474,Mandya
124,12.3930229124203,76.80734918090947,0.60040987,Mandya
125,12.393112743948713,76.80519322422758,0.51995903,Mandya
126,12.393112743948713,76.805283055756,0.4973751,Mandya
127,12.393112743948713,76.8053728872844,0.5631622,Mandya
128,12.393112743948713,76.80546271881282,0.57729673,Mandya
129,12.393112743948713,76.80555255034123,0.5943227,Mandya
130,12.393112743948713,76.80564238186965,0.59287435,Mandya
131,12.393112743948713,76.80573221339806,0.60296714,Mandya
132,12.393112743948713,76.80582204492647,0.6015338,Mandya
133,12.393112743948713,76.80591187645489,0.576342,Mandya
134,12.393112743948713,76.8060017079833,0.576342,Mandya
135,12.393112743948713,76.8060915395117,0.5884858,Mandya
136,12.393112743948713,76.80618137104011,0.5843889,Mandya
137,12.393112743948713,76.80627120256852,0.5790372,Mandya
138,12.393112743948713,76.80636103409694,0.59906447,Mandya
139,12.393112743948713,76.80645086562535,0.5894173,Mandya
140,12.393112743948713,76.80654069715376,0.5808055,Mandya
141,12.393112743948713,76.80663052868218,0.54860413,Mandya
142,12.393112743948713,76.80672036021059,0.5466821,Mandya
143,12.393112743948713,76.806810191739,0.6247097,Mandya
144,12.393112743948713,76.80690002326742,0.65702814,Mandya
145,12.393112743948713,76.80698985479583,0.6724842,Mandya
146,12.393112743948713,76.80707968632423,0.6325366,Mandya
147,12.393112743948713,76.80716951785264,0.60736823,Mandya
148,12.393112743948713,76.80725934938106,0.6058419,Mandya
149,12.393112743948713,76.80734918090947,0.608343,Mandya
150,12.393202575477124,76.80519322422758,0.4854369,Mandya
151,12.393202575477124,76.805283055756,0.5250348,Mandya
152,12.393202575477124,76.8053728872844,0.53576994,Mandya
153,12.393202575477124,76.80546271881282,0.5737647,Mandya
154,12.393202575477124,76.80555255034123,0.59717184,Mandya
155,12.393202575477124,76.80564238186965,0.6029144,Mandya
156,12.393202575477124,76.80573221339806,0.61166936,Mandya
157,12.393202575477124,76.80582204492647,0.621809,Mandya
158,12.393202575477124,76.80591187645489,0.6086956,Mandya
159,12.393202575477124,76.8060017079833,0.6086956,Mandya
160,12.393202575477124,76.8060915395117,0.59879637,Mandya
161,12.393202575477124,76.80618137104011,0.5723629,Mandya
162,12.393202575477124,76.80627120256852,0.5696708,Mandya
163,12.393202575477124,76.80636103409694,0.5715907,Mandya
164,12.393202575477124,76.80645086562535,0.58106357,Mandya
165,12.393202575477124,76.80654069715376,0.58577543,Mandya
166,12.393202575477124,76.80663052868218,0.5874556,Mandya
167,12.393202575477124,76.80672036021059,0.59510916,Mandya
168,12.393202575477124,76.806810191739,0.5793234,Mandya
169,12.393202575477124,76.80690002326742,0.627342,Mandya
170,12.393202575477124,76.80698985479583,0.6754028,Mandya
171,12.393202575477124,76.80707968632423,0.6931252,Mandya
172,12.393202575477124,76.80716951785264,0.6612851,Mandya
173,12.393202575477124,76.80725934938106,0.61090136,Mandya
174,12.393202575477124,76.80734918090947,0.6014674,Mandya
175,12.393292407005536,76.80519322422758,0.49947935,Mandya
176,12.393292407005536,76.805283055756,0.5294941,Mandya
177,12.393292407005536,76.8053728872844,0.56399435,Mandya
178,12.393292407005536,76.80546271881282,0.57041615,Mandya
179,12.393292407005536,76.80555255034123,0.59552187,Mandya
180,12.393292407005536,76.80564238186965,0.6093234,Mandya
181,12.393292407005536,76.80573221339806,0.6296863,Mandya
182,12.393292407005536,76.80582204492647,0.6120551,Mandya
183,12.393292407005536,76.80591187645489,0.6055777,Mandya
184,12.393292407005536,76.8060017079833,0.6055777,Mandya
185,12.393292407005536,76.8060915395117,0.6048177,Mandya
186,12.393292407005536,76.80618137104011,0.586108,Mandya
187,12.393292407005536,76.80627120256852,0.58117193,Mandya
188,12.393292407005536,76.80636103409694,0.5721723,Mandya
