dist_code,year,state_code,state_name,dist_name,sugarcane_irrigated_area_(1000_ha)
82,1975,5,Karnataka,Kodagu / Coorg,0.0
82,1976,5,Karnataka,Kodagu / Coorg,0.0
82,1977,5,Karnataka,Kodagu / Coorg,0.0
82,1978,5,Karnataka,Kodagu / Coorg,0.0
82,1979,5,Karnataka,Kodagu / Coorg,0.0
82,1980,5,Karnataka,Kodagu / Coorg,0.0
82,1981,5,Karnataka,Kodagu / Coorg,0.0
82,1982,5,Karnataka,Kodagu / Coorg,0.0
82,1983,5,Karnataka,Kodagu / Coorg,0.0
82,1984,5,Karnataka,Kodagu / Coorg,0.0
82,1985,5,Karnataka,Kodagu / Coorg,0.0
82,1986,5,Karnataka,Kodagu / Coorg,0.0
82,1987,5,Karnataka,Kodagu / Coorg,0.0
82,1988,5,Karnataka,Kodagu / Coorg,0.0
82,1989,5,Karnataka,Kodagu / Coorg,0.0
82,1990,5,Karnataka,Kodagu / Coorg,0.02
82,1991,5,Karnataka,Kodagu / Coorg,0.04
82,1992,5,Karnataka,Kodagu / Coorg,0.04
82,1993,5,Karnataka,Kodagu / Coorg,0.04
82,1994,5,Karnataka,Kodagu / Coorg,0.04
82,1995,5,Karnataka,Kodagu / Coorg,0.0
82,1996,5,Karnataka,Kodagu / Coorg,0.0
82,1997,5,Karnataka,Kodagu / Coorg,0.0
82,1998,5,Karnataka,Kodagu / Coorg,0.01
82,1999,5,Karnataka,Kodagu / Coorg,0.0
82,2000,5,Karnataka,Kodagu / Coorg,0.0
82,2001,5,Karnataka,Kodagu / Coorg,0.0
82,2002,5,Karnataka,Kodagu / Coorg,0.0
82,2003,5,Karnataka,Kodagu / Coorg,0.0
82,2004,5,Karnataka,Kodagu / Coorg,0.0
82,2005,5,Karnataka,Kodagu / Coorg,0.0
82,2006,5,Karnataka,Kodagu / Coorg,0.0
82,2007,5,Karnataka,Kodagu / Coorg,0.0
82,2008,5,Karnataka,Kodagu / Coorg,0.0
82,2009,5,Karnataka,Kodagu / Coorg,0.0
82,2010,5,Karnataka,Kodagu / Coorg,0.0
82,2011,5,Karnataka,Kodagu / Coorg,0.0
82,2012,5,Karnataka,Kodagu / Coorg,0.0
82,2013,5,Karnataka,Kodagu / Coorg,0.0
82,2014,5,Karnataka,Kodagu / Coorg,0.0
82,2015,5,Karnataka,Kodagu / Coorg,0.0
82,2016,5,Karnataka,Kodagu / Coorg,0.0
82,2017,5,Karnataka,Kodagu / Coorg,0.0
