system_index,latitude,longitude,ndvi,region
0,11.901045963924442,78.48152849061236,0.8164335664335665,Tamil Nadu
1,11.887651202100486,78.41966141960614,0.7762134123749537,Tamil Nadu
2,11.884289329363918,78.47169887962066,0.8527526705012325,Tamil Nadu
3,11.873462078092787,78.42531714359055,0.7419482315747876,Tamil Nadu
4,11.872840465849093,78.48077129812603,0.8275058275058275,Tamil Nadu
5,11.874096886623352,78.47587326574022,0.824765478424015,Tamil Nadu
6,11.88379070537635,78.47370857541185,0.3868440502586844,Tamil Nadu
7,11.880746147970834,78.42630010618886,0.7470300489168413,Tamil Nadu
8,11.90463656290995,78.4251875977014,0.7801016702977487,Tamil Nadu
9,11.889829380079536,78.4570164196883,0.7859936011375755,Tamil Nadu
10,11.886868587724171,78.42912772291818,0.7943251763999399,Tamil Nadu
11,11.890545459449248,78.47658280286049,0.6882364303650763,Tamil Nadu
12,11.890015703224703,78.45192285110863,0.8076145552560647,Tamil Nadu
13,11.898816513060732,78.45990362728567,0.4564365797649601,Tamil Nadu
14,11.866198824987524,78.43699277210804,0.8233935606575193,Tamil Nadu
15,11.896948586597915,78.42942951845313,0.6388161868330985,Tamil Nadu
16,11.863125886270522,78.41447659061707,0.7154863813229572,Tamil Nadu
17,11.87271392883024,78.46871659198865,0.678623130127071,Tamil Nadu
18,11.896180941961711,78.44533820882423,0.7198067632850241,Tamil Nadu
19,11.87397597633907,78.47351687600907,0.8341324809092524,Tamil Nadu
20,11.875070303090633,78.47584864968093,0.8177588212485459,Tamil Nadu
21,11.892080093495716,78.41583787647131,0.6712384851586489,Tamil Nadu
22,11.866415419726646,78.42176675762718,0.7753043478260869,Tamil Nadu
23,11.868951630257158,78.43632141228478,0.7198879551820728,Tamil Nadu
24,11.900826002375393,78.44613393313693,0.784546328951587,Tamil Nadu
25,11.876171873960228,78.46301702121485,0.7171433036411939,Tamil Nadu
26,11.889466567806153,78.46403485233901,0.6774841083974573,Tamil Nadu
27,11.872609120836696,78.4601570767564,0.7781972628598396,Tamil Nadu
28,11.883326177348623,78.44107372224184,0.7733044286156705,Tamil Nadu
29,11.86943513127998,78.47894363969198,0.7941372418387741,Tamil Nadu
30,11.861676762736272,78.42822770245833,0.6743630573248408,Tamil Nadu
31,11.88953180930548,78.4493242824997,0.7974727367145578,Tamil Nadu
32,11.88851798573502,78.47397562174123,0.845505144206443,Tamil Nadu
33,11.882476418556193,78.46376340155379,0.8344827586206897,Tamil Nadu
34,11.889839645552067,78.41132999300461,0.7814191220685508,Tamil Nadu
35,11.871374743245283,78.42434727812172,0.7826399884842378,Tamil Nadu
36,11.894126266193402,78.43801485629562,0.7735191637630662,Tamil Nadu
37,11.890519174114964,78.44846433786638,0.6596177307848718,Tamil Nadu
38,11.867034599798012,78.44134626604605,0.4871794871794871,Tamil Nadu
39,11.889353509275203,78.43869855405073,0.821382842509603,Tamil Nadu
40,11.865857307396269,78.43194132106443,0.7279967326934859,Tamil Nadu
41,11.885367856676812,78.4345771309403,0.8276983094928478,Tamil Nadu
42,11.871268362037688,78.47591206278766,0.7916310845431256,Tamil Nadu
43,11.885669995181416,78.42895792120744,0.77,Tamil Nadu
44,11.883899899571526,78.43527888437276,0.5414012738853503,Tamil Nadu
45,11.867439503940709,78.44171136717348,0.6709246901811249,Tamil Nadu
46,11.89655170325418,78.47030033328146,0.7878165639972622,Tamil Nadu
47,11.881535123216135,78.43703677014423,0.7917525773195876,Tamil Nadu
48,11.899546712823104,78.45252644576104,0.8187909243185625,Tamil Nadu
49,11.903221475077512,78.41271258871515,0.6523596814915518,Tamil Nadu
50,11.870277430363172,78.42182681272632,0.7764350453172205,Tamil Nadu
51,11.872856390790194,78.44625800910887,0.5369817578772803,Tamil Nadu
52,11.873743363745884,78.46544363565093,0.6829015544041451,Tamil Nadu
53,11.899951599209745,78.45508239155534,0.8139608338597599,Tamil Nadu
54,11.88341639769522,78.43962472950884,0.7548249700519101,Tamil Nadu
55,11.896096430118854,78.45734439481353,0.7532467532467533,Tamil Nadu
56,11.863044119134376,78.44537386880717,0.7484375,Tamil Nadu
57,11.879921983988702,78.42362778311791,0.7618430525557955,Tamil Nadu
58,11.899499510639762,78.44629387017224,0.8232168732893254,Tamil Nadu
59,11.89572146505335,78.41206226979357,0.7661406025824964,Tamil Nadu
60,11.868772687038618,78.42887430432228,0.6061166605006783,Tamil Nadu
61,11.86828312318416,78.43729967639767,0.6637692611615962,Tamil Nadu
62,11.869513022032413,78.43985651807762,0.7615717615717615,Tamil Nadu
63,11.889270581264263,78.4195413049139,0.8178143945282139,Tamil Nadu
64,11.89234897167091,78.46077861587302,0.8010932280595202,Tamil Nadu
65,11.875649418504274,78.44655963559097,0.8163903659680951,Tamil Nadu
66,11.878311145781147,78.45674522974814,0.74604385128694,Tamil Nadu
67,11.88243642788242,78.47202009897286,0.4682339770500979,Tamil Nadu
68,11.870803250099351,78.4811578434082,0.8089855072463769,Tamil Nadu
69,11.864793239640086,78.4335536391911,0.7902767389678385,Tamil Nadu
70,11.883357965780643,78.42738755063405,0.7436312171451678,Tamil Nadu
71,11.8801056136623,78.46377184354364,0.750675878642235,Tamil Nadu
72,11.86230628597666,78.43526431457907,0.7537217423267781,Tamil Nadu
73,11.870669625104254,78.41154419546943,0.797946879582858,Tamil Nadu
